,CensusTract,County,LILATracts_1And10,Urban,Rural,laseniors20share,lakids20share,lahunv20share,POP2010,pop_in_des
3941,6007000700,Butte,0,1,0,0.0,0.0,0.0,4694,0
3942,6007000800,Butte,0,1,0,0.0,0.0,0.0,5295,0
3943,6007000901,Butte,0,1,0,0.0,0.0,0.0,2142,0
3944,6007000903,Butte,0,1,0,0.0,0.0,0.0,6117,0
3945,6007000904,Butte,0,1,0,0.0,0.0,0.0,6071,0
3946,6007001000,Butte,0,1,0,0.0,0.0,0.0,4801,0
3947,6007001100,Butte,1,1,0,0.0,0.0,0.0,4572,4572
3948,6007001200,Butte,0,1,0,0.0,0.0,0.0,3556,0
3949,6007001300,Butte,0,1,0,0.0,0.0,0.0,4169,0
3950,6007001400,Butte,0,0,1,0.0,0.0,0.0,5797,0
3951,6007001500,Butte,0,0,1,0.0,0.0,0.0,5297,0
3952,6007001600,Butte,0,0,1,0.0,0.0,0.0,5266,0
3953,6007001702,Butte,1,1,0,0.0,0.0,0.0,5739,5739
3954,6007001703,Butte,1,1,0,0.0,0.0,0.0,2852,2852
3955,6007001704,Butte,0,0,1,0.0,0.0,0.0,3060,0
3956,6007001800,Butte,1,1,0,0.0,0.0,0.0,5640,5640
3957,6007001900,Butte,0,1,0,0.0,0.0,0.0,3373,0
3958,6007002000,Butte,0,1,0,0.0,0.0,0.0,5184,0
3959,6007002100,Butte,1,1,0,0.0,0.0,0.0,4599,4599
3960,6007002200,Butte,0,0,1,0.0,0.0,0.0,5156,0
3961,6007002300,Butte,0,0,1,0.0,0.0,0.0,5331,0
3962,6007002400,Butte,1,0,1,0.0,0.0,0.0,5157,5157
3963,6007002500,Butte,0,0,1,0.0,0.0,0.0,4930,0
3964,6007002601,Butte,0,0,1,0.0,0.0,0.0,2324,0
3965,6007002602,Butte,0,1,0,0.0,0.0,0.0,3455,0
3966,6007002700,Butte,0,1,0,0.0,0.0,0.0,5478,0
3967,6007002800,Butte,0,1,0,0.0,0.0,0.0,4275,0
3968,6007002900,Butte,1,1,0,0.0,0.0,0.0,3060,3060
3969,6007003001,Butte,0,1,0,0.0,0.0,0.0,3140,0
3970,6007003002,Butte,1,1,0,0.0,0.0,0.0,3531,3531
3971,6007003100,Butte,0,1,0,0.0,0.0,0.0,4396,0
3972,6007003200,Butte,0,0,1,0.0,0.0,0.0,4234,0
3973,6007003300,Butte,0,0,1,0.0,0.0,0.0,4852,0
3974,6007003400,Butte,0,0,1,0.0,0.0,0.0,2956,0
3975,6007003501,Butte,0,1,0,0.0,0.0,0.0,3222,0
3976,6007003502,Butte,1,1,0,0.0,0.0,0.0,4758,4758
3977,6007003600,Butte,0,0,1,0.0,0.0,0.0,3404,0
3978,6007003700,Butte,1,1,0,0.0,0.0,0.0,4505,4505
3979,6009000120,Calaveras,0,0,1,0.0,0.0,0.0,4434,0
3980,6009000121,Calaveras,0,1,0,0.0,0.0,0.0,4463,0
3981,6009000122,Calaveras,0,0,1,0.0,0.0,0.0,4046,0
3982,6009000210,Calaveras,0,0,1,0.0,0.0,0.0,9515,0
3983,6009000220,Calaveras,0,1,0,0.0,0.0,0.0,5515,0
3984,6009000300,Calaveras,0,0,1,0.0,0.0,0.0,6969,0
3985,6009000400,Calaveras,0,0,1,0.0,0.0,0.0,4032,0
3986,6009000501,Calaveras,0,0,1,0.0,0.0,0.0,3332,0
3987,6009000503,Calaveras,0,0,1,0.0,0.0,0.0,2330,0
3988,6009000504,Calaveras,0,0,1,0.0123758283177,0.104116631056,0.0,942,0
3989,6011000100,Colusa,0,0,1,0.0,0.0,0.0,5183,0
3990,6011000200,Colusa,0,1,0,0.0,0.0,0.0,5121,0
3991,6011000300,Colusa,1,1,0,0.0,0.0,0.0,6055,6055
3992,6011000400,Colusa,0,0,1,0.322320595432,0.101369992724,0.00644678844036,2495,0
3993,6011000500,Colusa,0,0,1,0.0,0.0,0.0,2565,0
3994,6013301000,Contra Costa,1,1,0,0.0,0.0,0.0,3659,3659
3995,6013302005,Contra Costa,0,1,0,0.0,0.0,0.0,6592,0
3996,6013302006,Contra Costa,0,1,0,0.0,0.0,0.0,3779,0
3997,6013302007,Contra Costa,1,1,0,0.0,0.0,0.0,6347,6347
3998,6013302008,Contra Costa,0,1,0,0.0,0.0,0.0,7718,0
3999,6013302009,Contra Costa,0,1,0,0.0,0.0,0.0,5641,0
4000,6013302010,Contra Costa,0,1,0,0.0,0.0,0.0,10039,0
4001,6013303102,Contra Costa,0,1,0,0.0,0.0,0.0,7624,0
4002,6013303103,Contra Costa,0,0,1,0.0,0.0,0.0,10812,0
4003,6013303201,Contra Costa,0,1,0,0.0,0.0,0.0,9989,0
4004,6013303202,Contra Costa,0,1,0,0.0,0.0,0.0,7080,0
4005,6013303203,Contra Costa,0,1,0,0.0,0.0,0.0,8491,0
4006,6013303204,Contra Costa,0,1,0,0.0,0.0,0.0,4182,0
4007,6013303205,Contra Costa,0,1,0,0.0,0.0,0.0,8309,0
4008,6013304001,Contra Costa,0,1,0,0.0,0.0,0.0,3718,0
4009,6013304002,Contra Costa,0,0,1,0.0,0.0,0.0,1426,0
4010,6013304003,Contra Costa,0,1,0,0.0,0.0,0.0,3433,0
4011,6013304004,Contra Costa,0,1,0,0.0,0.0,0.0,3738,0
4012,6013304005,Contra Costa,0,1,0,0.0,0.0,0.0,6738,0
4013,6013305000,Contra Costa,0,1,0,0.0,0.0,0.0,6620,0
4014,6013306002,Contra Costa,0,1,0,0.0,0.0,0.0,2985,0
4015,6013306003,Contra Costa,0,1,0,0.0,0.0,0.0,4881,0
4016,6013306004,Contra Costa,0,1,0,0.0,0.0,0.0,3324,0
4017,6013307101,Contra Costa,0,1,0,0.0,0.0,0.0,4166,0
4018,6013307102,Contra Costa,0,1,0,0.0,0.0,0.0,5038,0
4019,6013307201,Contra Costa,0,1,0,0.0,0.0,0.0,3467,0
4020,6013307202,Contra Costa,0,1,0,0.0,0.0,0.0,3933,0
4021,6013307204,Contra Costa,0,1,0,0.0,0.0,0.0,4300,0
4022,6013307205,Contra Costa,0,1,0,0.0,0.0,0.0,6595,0
4023,6013308001,Contra Costa,0,1,0,0.0,0.0,0.0,7229,0
4024,6013308002,Contra Costa,0,1,0,0.0,0.0,0.0,4194,0
4025,6013309000,Contra Costa,1,1,0,0.0,0.0,0.0,2771,2771
4026,6013310000,Contra Costa,1,1,0,0.0,0.0,0.0,5641,5641
4027,6013311000,Contra Costa,0,1,0,0.0,0.0,0.0,5001,0
4028,6013312000,Contra Costa,0,1,0,0.0,0.0,0.0,2292,0
4029,6013313101,Contra Costa,0,1,0,0.0,0.0,0.0,7251,0
4030,6013313102,Contra Costa,0,1,0,0.0,0.0,0.0,3984,0
4031,6013313103,Contra Costa,1,1,0,0.0,0.0,0.0,7723,7723
4032,6013313203,Contra Costa,0,1,0,0.0,0.0,0.0,3222,0
4033,6013313204,Contra Costa,0,1,0,0.0,0.0,0.0,5542,0
4034,6013313205,Contra Costa,0,1,0,0.0,0.0,0.0,1724,0
4035,6013313206,Contra Costa,0,1,0,0.0,0.0,0.0,5757,0
4036,6013314102,Contra Costa,1,1,0,0.0,0.0,0.0,5923,5923
4037,6013314103,Contra Costa,0,1,0,0.0,0.0,0.0,5546,0
4038,6013314104,Contra Costa,0,1,0,0.0,0.0,0.0,7118,0
4039,6013314200,Contra Costa,0,1,0,0.0,0.0,0.0,6482,0
4040,6013315000,Contra Costa,0,0,1,0.0,0.0,0.0,3281,0
4041,6013316000,Contra Costa,1,1,0,0.0,0.0,0.0,1483,1483
4042,6013317000,Contra Costa,1,1,0,0.0,0.0,0.0,2144,2144
4043,6013318000,Contra Costa,0,1,0,0.0,0.0,0.0,3267,0
4044,6013319000,Contra Costa,1,1,0,0.0,0.0,0.0,7412,7412
4045,6013320001,Contra Costa,1,1,0,0.0,0.0,0.0,3615,3615
4046,6013320003,Contra Costa,0,1,0,0.0,0.0,0.0,2805,0
4047,6013320004,Contra Costa,0,1,0,0.0,0.0,0.0,6216,0
4048,6013321101,Contra Costa,0,1,0,0.0,0.0,0.0,6549,0
4049,6013321102,Contra Costa,0,1,0,0.0,0.0,0.0,6689,0
4050,6013321103,Contra Costa,0,1,0,0.0,0.0,0.0,4518,0
4051,6013321200,Contra Costa,0,1,0,0.0,0.0,0.0,5533,0
4052,6013322000,Contra Costa,0,1,0,0.0,0.0,0.0,6085,0
4053,6013323000,Contra Costa,0,1,0,0.0,0.0,0.0,4352,0
4054,6013324001,Contra Costa,0,1,0,0.0,0.0,0.0,4615,0
4055,6013324002,Contra Costa,0,1,0,0.0,0.0,0.0,5141,0
4056,6013325000,Contra Costa,0,1,0,0.0,0.0,0.0,5514,0
4057,6013326000,Contra Costa,0,1,0,0.0,0.0,0.0,3437,0
4058,6013327000,Contra Costa,1,1,0,0.0,0.0,0.0,6695,6695
4059,6013328000,Contra Costa,0,1,0,0.0,0.0,0.0,2281,0
4060,6013329000,Contra Costa,1,1,0,0.0,0.0,0.0,6309,6309
4061,6013330000,Contra Costa,0,1,0,0.0,0.0,0.0,5353,0
4062,6013331000,Contra Costa,0,1,0,0.0,0.0,0.0,7013,0
4063,6013332000,Contra Costa,0,1,0,0.0,0.0,0.0,7534,0
4064,6013333101,Contra Costa,0,1,0,0.0,0.0,0.0,4091,0
4065,6013333102,Contra Costa,0,1,0,0.0,0.0,0.0,3855,0
4066,6013333200,Contra Costa,0,1,0,0.0,0.0,0.0,5926,0
4067,6013334001,Contra Costa,0,1,0,0.0,0.0,0.0,3749,0
4068,6013334004,Contra Costa,0,1,0,0.0,0.0,0.0,7367,0
4069,6013334006,Contra Costa,0,1,0,0.0,0.0,0.0,4767,0
4070,6013334200,Contra Costa,0,1,0,0.0,0.0,0.0,6794,0
4071,6013335000,Contra Costa,0,1,0,0.0,0.0,0.0,3358,0
4072,6013336101,Contra Costa,0,1,0,0.0,0.0,0.0,4802,0
4073,6013336102,Contra Costa,0,1,0,0.0,0.0,0.0,7595,0
4074,6013336201,Contra Costa,0,1,0,0.0,0.0,0.0,4032,0
4075,6013336202,Contra Costa,0,1,0,0.0,0.0,0.0,5701,0
4076,6013337100,Contra Costa,0,1,0,0.0,0.0,0.0,3200,0
4077,6013337200,Contra Costa,0,1,0,0.0,0.0,0.0,7183,0
4078,6013337300,Contra Costa,0,1,0,0.0,0.0,0.0,6098,0
4079,6013338101,Contra Costa,0,1,0,0.0,0.0,0.0,4996,0
4080,6013338102,Contra Costa,0,1,0,0.0,0.0,0.0,3601,0
4081,6013338201,Contra Costa,0,1,0,0.0,0.0,0.0,3790,0
4082,6013338203,Contra Costa,0,1,0,0.0,0.0,0.0,4564,0
4083,6013338204,Contra Costa,0,1,0,0.0,0.0,0.0,5662,0
4084,6013338301,Contra Costa,0,1,0,0.0,0.0,0.0,2922,0
4085,6013338302,Contra Costa,0,1,0,0.0,0.0,0.0,5807,0
4086,6013339001,Contra Costa,0,1,0,0.0,0.0,0.0,3362,0
4087,6013339002,Contra Costa,0,1,0,0.0,0.0,0.0,5574,0
4088,6013340001,Contra Costa,0,1,0,0.0,0.0,0.0,5857,0
4089,6013340002,Contra Costa,0,1,0,0.0,0.0,0.0,7000,0
4090,6013341000,Contra Costa,0,1,0,0.0,0.0,0.0,4864,0
4091,6013343001,Contra Costa,0,1,0,0.0,0.0,0.0,4806,0
4092,6013343002,Contra Costa,0,1,0,0.0,0.0,0.0,4380,0
4093,6013343003,Contra Costa,0,1,0,0.0,0.0,0.0,3843,0
4094,6013345101,Contra Costa,0,1,0,0.0,0.0,0.0,5730,0
4095,6013345102,Contra Costa,0,1,0,0.0,0.0,0.0,3895,0
4096,6013345103,Contra Costa,0,1,0,0.0,0.0,0.0,5062,0
4097,6013345105,Contra Costa,0,1,0,0.0,0.0,0.0,6223,0
4098,6013345108,Contra Costa,0,1,0,0.0,0.0,0.0,7353,0
4099,6013345111,Contra Costa,0,1,0,0.0,0.0,0.0,5099,0
4100,6013345112,Contra Costa,0,1,0,0.0,0.0,0.0,6513,0
4101,6013345113,Contra Costa,0,1,0,0.0,0.0,0.0,4337,0
4102,6013345114,Contra Costa,0,1,0,0.0,0.0,0.0,6307,0
4103,6013345115,Contra Costa,0,0,1,0.0,0.0,0.0,5734,0
4104,6013345116,Contra Costa,0,1,0,0.0,0.0,0.0,2859,0
4105,6013345202,Contra Costa,0,1,0,0.0,0.0,0.0,7816,0
4106,6013345203,Contra Costa,0,1,0,0.0,0.0,0.0,6472,0
4107,6013345204,Contra Costa,0,1,0,0.0,0.0,0.0,3586,0
4108,6013346101,Contra Costa,0,1,0,0.0,0.0,0.0,3433,0
4109,6013346102,Contra Costa,0,1,0,0.0,0.0,0.0,5650,0
4110,6013346201,Contra Costa,0,1,0,0.0,0.0,0.0,7181,0
4111,6013346203,Contra Costa,0,1,0,0.0,0.0,0.0,3838,0
4112,6013346204,Contra Costa,0,1,0,0.0,0.0,0.0,7278,0
4113,6013347000,Contra Costa,0,1,0,0.0,0.0,0.0,6171,0
4114,6013348000,Contra Costa,0,1,0,0.0,0.0,0.0,4587,0
4115,6013349000,Contra Costa,0,1,0,0.0,0.0,0.0,4686,0
4116,6013350000,Contra Costa,0,1,0,0.0,0.0,0.0,5512,0
4117,6013351101,Contra Costa,0,1,0,0.0,0.0,0.0,2594,0
4118,6013351102,Contra Costa,0,1,0,0.0,0.0,0.0,3635,0
4119,6013351103,Contra Costa,0,1,0,0.0,0.0,0.0,1846,0
4120,6013351200,Contra Costa,0,1,0,0.0,0.0,0.0,5812,0
4121,6013352101,Contra Costa,0,1,0,0.0,0.0,0.0,3141,0
4122,6013352102,Contra Costa,0,1,0,0.0,0.0,0.0,5586,0
4123,6013352201,Contra Costa,0,1,0,0.0,0.0,0.0,5750,0
4124,6013352202,Contra Costa,0,1,0,0.0,0.0,0.0,2548,0
4125,6013353001,Contra Costa,0,1,0,0.0,0.0,0.0,3521,0
4126,6013353002,Contra Costa,0,1,0,0.0,0.0,0.0,4078,0
4127,6013354001,Contra Costa,0,1,0,0.0,0.0,0.0,1859,0
4128,6013354002,Contra Costa,0,1,0,0.0,0.0,0.0,6590,0
4129,6013355107,Contra Costa,0,1,0,0.0,0.0,0.0,5048,0
4130,6013355108,Contra Costa,0,1,0,0.0,0.0,0.0,12847,0
4131,6013355109,Contra Costa,0,1,0,0.0,0.0,0.0,6416,0
4132,6013355110,Contra Costa,0,1,0,0.0,0.0,0.0,4197,0
4133,6013355111,Contra Costa,0,1,0,0.0,0.0,0.0,6343,0
4134,6013355112,Contra Costa,0,0,1,0.0,0.0,0.0,5563,0
4135,6013355113,Contra Costa,0,1,0,0.0,0.0,0.0,4985,0
4136,6013355114,Contra Costa,0,1,0,0.0,0.0,0.0,11035,0
4137,6013355115,Contra Costa,0,1,0,0.0,0.0,0.0,4443,0
4138,6013355116,Contra Costa,0,1,0,0.0,0.0,0.0,5664,0
4139,6013355117,Contra Costa,0,1,0,0.0,0.0,0.0,8379,0
4140,6013355200,Contra Costa,0,1,0,0.0,0.0,0.0,7444,0
4141,6013355301,Contra Costa,0,1,0,0.0,0.0,0.0,7833,0
4142,6013355302,Contra Costa,0,1,0,0.0,0.0,0.0,3484,0
4143,6013355304,Contra Costa,0,1,0,0.0,0.0,0.0,7831,0
4144,6013355306,Contra Costa,0,1,0,0.0,0.0,0.0,4922,0
4145,6013356001,Contra Costa,0,1,0,0.0,0.0,0.0,3759,0
4146,6013356002,Contra Costa,0,1,0,0.0,0.0,0.0,5375,0
4147,6013357000,Contra Costa,0,1,0,0.0,0.0,0.0,3018,0
4148,6013358000,Contra Costa,0,1,0,0.0,0.0,0.0,5298,0
4149,6013359102,Contra Costa,0,1,0,0.0,0.0,0.0,5159,0
4150,6013359103,Contra Costa,0,1,0,0.0,0.0,0.0,5051,0
4151,6013359104,Contra Costa,0,1,0,0.0,0.0,0.0,1932,0
4152,6013359105,Contra Costa,0,1,0,0.0,0.0,0.0,4542,0
4153,6013359202,Contra Costa,0,1,0,0.0,0.0,0.0,6148,0
4154,6013359203,Contra Costa,0,1,0,0.0,0.0,0.0,6726,0
4155,6013359204,Contra Costa,0,1,0,0.0,0.0,0.0,4702,0
4156,6013360101,Contra Costa,0,1,0,0.0,0.0,0.0,4576,0
4157,6013360102,Contra Costa,0,1,0,0.0,0.0,0.0,4326,0
4158,6013360200,Contra Costa,0,1,0,0.0,0.0,0.0,4626,0
4159,6013361000,Contra Costa,0,1,0,0.0,0.0,0.0,4475,0
4160,6013362000,Contra Costa,0,1,0,0.0,0.0,0.0,2767,0
4161,6013363000,Contra Costa,0,1,0,0.0,0.0,0.0,7043,0
4162,6013364002,Contra Costa,1,1,0,0.0,0.0,0.0,5518,5518
4163,6013365002,Contra Costa,0,1,0,0.0,0.0,0.0,5462,0
4164,6013365003,Contra Costa,0,1,0,0.0,0.0,0.0,4924,0
4165,6013366001,Contra Costa,0,1,0,0.0,0.0,0.0,4307,0
4166,6013366002,Contra Costa,0,1,0,0.0,0.0,0.0,6093,0
4167,6013367100,Contra Costa,0,1,0,0.0,0.0,0.0,5099,0
4168,6013367200,Contra Costa,0,1,0,0.0,0.0,0.0,5171,0
4169,6013368001,Contra Costa,0,1,0,0.0,0.0,0.0,5327,0
4170,6013368002,Contra Costa,0,1,0,0.0,0.0,0.0,3404,0
4171,6013369001,Contra Costa,0,1,0,0.0,0.0,0.0,6246,0
4172,6013369002,Contra Costa,0,1,0,0.0,0.0,0.0,2548,0
4173,6013370000,Contra Costa,0,1,0,0.0,0.0,0.0,2837,0
4174,6013371000,Contra Costa,0,1,0,0.0,0.0,0.0,5316,0
4175,6013372000,Contra Costa,0,1,0,0.0,0.0,0.0,7353,0
4176,6013373000,Contra Costa,0,1,0,0.0,0.0,0.0,4376,0
4177,6013374000,Contra Costa,0,1,0,0.0,0.0,0.0,4506,0
4178,6013375000,Contra Costa,0,1,0,0.0,0.0,0.0,4389,0
4179,6013376000,Contra Costa,0,1,0,0.0,0.0,0.0,5962,0
4180,6013377000,Contra Costa,0,1,0,0.0,0.0,0.0,6962,0
4181,6013378000,Contra Costa,0,1,0,0.0,0.0,0.0,3435,0
4182,6013379000,Contra Costa,0,1,0,0.0,0.0,0.0,6117,0
4183,6013380000,Contra Costa,1,1,0,0.0,0.0,0.0,5706,5706
4184,6013381000,Contra Costa,0,1,0,0.0,0.0,0.0,6097,0
4185,6013382000,Contra Costa,1,1,0,0.0,0.0,0.0,6964,6964
4186,6013383000,Contra Costa,0,1,0,0.0,0.0,0.0,4485,0
4187,6013384000,Contra Costa,0,1,0,0.0,0.0,0.0,3883,0
4188,6013385100,Contra Costa,0,1,0,0.0,0.0,0.0,2765,0
4189,6013385200,Contra Costa,0,1,0,0.0,0.0,0.0,1320,0
4190,6013386000,Contra Costa,0,1,0,0.0,0.0,0.0,3317,0
4191,6013387000,Contra Costa,0,1,0,0.0,0.0,0.0,2532,0
4192,6013388000,Contra Costa,0,1,0,0.0,0.0,0.0,2576,0
4193,6013389100,Contra Costa,0,1,0,0.0,0.0,0.0,2002,0
4194,6013389200,Contra Costa,0,1,0,0.0,0.0,0.0,1714,0
4195,6013390100,Contra Costa,0,1,0,0.0,0.0,0.0,2229,0
4196,6013390200,Contra Costa,0,1,0,0.0,0.0,0.0,1719,0
4197,6013391000,Contra Costa,0,1,0,0.0,0.0,0.0,2556,0
4198,6013392000,Contra Costa,0,1,0,0.0,0.0,0.0,2451,0
4199,6013392200,Contra Costa,0,1,0,0.0,0.0,0.0,10605,0
4200,6013392300,Contra Costa,0,1,0,0.0,0.0,0.0,3102,0
4201,6013990000,Contra Costa,0,0,1,0.0,0.0,0.0,0,0
4202,6015000101,Del Norte,0,1,0,0.0,0.0,0.0,3939,0
4203,6015000102,Del Norte,1,1,0,0.0,0.0,0.0,3769,3769
4204,6015000104,Del Norte,1,1,0,0.0,0.0,0.0,1881,1881
4205,6015000105,Del Norte,0,1,0,0.0,0.0,0.0,6967,0
4206,6015000201,Del Norte,0,0,1,0.0,0.0,0.0,7026,0
4207,6015000202,Del Norte,0,0,1,0.0,5.75382957341e-05,0.0,3655,0
4208,6015000203,Del Norte,1,0,1,0.0618672084413,0.0578960516922,0.00119723773918,1373,1373
4209,6017030200,El Dorado,1,1,0,0.0,0.0,0.0,4773,4773
4210,6017030301,El Dorado,0,1,0,0.0,0.0,0.0,2469,0
4211,6017030302,El Dorado,0,1,0,0.0,0.0,0.0,2867,0
4212,6017030401,El Dorado,0,1,0,0.0,0.0,0.0,3498,0
4213,6017030402,El Dorado,0,1,0,0.0,0.0,0.0,3723,0
4214,6017030502,El Dorado,0,0,1,0.0,0.0,0.0,2641,0
4215,6017030504,El Dorado,0,0,1,0.0,0.0,0.0,2912,0
4216,6017030505,El Dorado,0,0,1,0.0,0.0,0.0,2704,0
4217,6017030601,El Dorado,0,0,1,0.0,0.0,0.0,5044,0
4218,6017030602,El Dorado,0,0,1,0.0,0.0,0.0,6781,0
4219,6017030603,El Dorado,0,0,1,0.0,0.0,0.0,3566,0
4220,6017030701,El Dorado,0,1,0,0.0,0.0,0.0,6205,0
4221,6017030704,El Dorado,0,0,1,0.0,0.0,0.0,5961,0
4222,6017030706,El Dorado,0,1,0,0.0,0.0,0.0,6020,0
4223,6017030709,El Dorado,0,1,0,0.0,0.0,0.0,4806,0
4224,6017030710,El Dorado,0,1,0,0.0,0.0,0.0,4989,0
4225,6017030801,El Dorado,0,0,1,0.0,0.0,0.0,4011,0
4226,6017030803,El Dorado,0,0,1,0.0,0.0,0.0,7241,0
4227,6017030804,El Dorado,0,0,1,0.0,0.0,0.0,6377,0
4228,6017030807,El Dorado,0,1,0,0.0,0.0,0.0,3986,0
4229,6017030808,El Dorado,0,1,0,0.0,0.0,0.0,6897,0
4230,6017030809,El Dorado,0,1,0,0.0,0.0,0.0,2447,0
4231,6017030810,El Dorado,0,1,0,0.0,0.0,0.0,3437,0
4232,6017030901,El Dorado,0,0,1,0.0,0.0,0.0,3020,0
4233,6017030902,El Dorado,0,0,1,0.0,0.0,0.0,4687,0
4234,6017031000,El Dorado,0,1,0,0.0,0.0,0.0,6061,0
4235,6017031100,El Dorado,0,1,0,0.0,0.0,0.0,5462,0
4236,6017031200,El Dorado,0,1,0,0.0,0.0,0.0,5193,0
4237,6017031301,El Dorado,0,0,1,0.0,0.0,0.0,3408,0
4238,6017031302,El Dorado,0,0,1,0.0,0.0,0.0,4701,0
4239,6017031402,El Dorado,0,0,1,0.0,0.0,0.0,5896,0
4240,6017031404,El Dorado,0,0,1,0.0,0.0,0.0,2407,0
4241,6017031405,El Dorado,0,0,1,0.0,0.0,0.0,2426,0
4242,6017031406,El Dorado,0,0,1,0.0,0.0,0.0,5544,0
4243,6017031502,El Dorado,1,1,0,0.0,0.0,0.0,6031,6031
4244,6017031503,El Dorado,0,0,1,0.0,0.0,0.0,2810,0
4245,6017031504,El Dorado,0,0,1,0.0,0.0,0.0,5337,0
4246,6017031600,El Dorado,0,1,0,0.0,0.0,0.0,4126,0
4247,6017031700,El Dorado,0,1,0,0.0,0.0,0.0,2648,0
4248,6017031800,El Dorado,0,1,0,0.0,0.0,0.0,6798,0
4249,6017031900,El Dorado,1,0,1,0.0,0.0,0.0,133,133
4250,6017032000,El Dorado,0,0,1,0.0,0.0,0.0,1015,0
4251,6017990000,El Dorado,0,0,1,0.0,0.0,0.0,0,0
4252,6019000100,Fresno,0,1,0,0.0,0.0,0.0,2860,0
4253,6019000200,Fresno,0,1,0,0.0,0.0,0.0,3167,0
4254,6019000300,Fresno,0,1,0,0.0,0.0,0.0,3609,0
4255,6019000400,Fresno,0,1,0,0.0,0.0,0.0,6343,0
4256,6019000501,Fresno,0,1,0,0.0,0.0,0.0,2815,0
4257,6019000502,Fresno,0,1,0,0.0,0.0,0.0,3606,0
4258,6019000600,Fresno,0,1,0,0.0,0.0,0.0,6161,0
4259,6019000700,Fresno,1,1,0,0.0,0.0,0.0,3921,3921
4260,6019000800,Fresno,1,1,0,0.0,0.0,0.0,964,964
4261,6019000901,Fresno,1,1,0,0.0,0.0,0.0,3151,3151
4262,6019000902,Fresno,0,1,0,0.0,0.0,0.0,5252,0
4263,6019001000,Fresno,1,1,0,0.0,0.0,0.0,4106,4106
4264,6019001100,Fresno,1,1,0,0.0,0.0,0.0,3174,3174
4265,6019001201,Fresno,1,1,0,0.0,0.0,0.0,5936,5936
4266,6019001202,Fresno,1,1,0,0.0,0.0,0.0,4756,4756
4267,6019001301,Fresno,0,1,0,0.0,0.0,0.0,5653,0
4268,6019001303,Fresno,1,1,0,0.0,0.0,0.0,2888,2888
4269,6019001304,Fresno,0,1,0,0.0,0.0,0.0,5796,0
4270,6019001407,Fresno,0,1,0,0.0,0.0,0.0,4694,0
4271,6019001408,Fresno,0,1,0,0.0,0.0,0.0,2504,0
4272,6019001409,Fresno,0,1,0,0.0,0.0,0.0,1848,0
4273,6019001410,Fresno,1,1,0,0.0,0.0,0.0,9109,9109
4274,6019001411,Fresno,0,1,0,0.0,0.0,0.0,5276,0
4275,6019001412,Fresno,0,1,0,0.0,0.0,0.0,2790,0
4276,6019001413,Fresno,0,1,0,0.0,0.0,0.0,4605,0
4277,6019001414,Fresno,0,1,0,0.0,0.0,0.0,7381,0
4278,6019001500,Fresno,1,1,0,0.0,0.0,0.0,2206,2206
4279,6019001600,Fresno,1,1,0,0.0,0.0,0.0,5099,5099
4280,6019001700,Fresno,0,0,1,0.0,0.0,0.0,5701,0
4281,6019001800,Fresno,0,0,1,0.0,0.0,0.0,4615,0
4282,6019001900,Fresno,0,0,1,0.0,0.0,0.0,2914,0
4283,6019002000,Fresno,0,1,0,0.0,0.0,0.0,6369,0
4284,6019002100,Fresno,0,1,0,0.0,0.0,0.0,5419,0
4285,6019002200,Fresno,0,1,0,0.0,0.0,0.0,3594,0
4286,6019002300,Fresno,0,1,0,0.0,0.0,0.0,3624,0
4287,6019002400,Fresno,0,1,0,0.0,0.0,0.0,4959,0
4288,6019002501,Fresno,1,1,0,0.0,0.0,0.0,5098,5098
4289,6019002502,Fresno,0,1,0,0.0,0.0,0.0,5431,0
4290,6019002601,Fresno,0,1,0,0.0,0.0,0.0,5821,0
4291,6019002602,Fresno,0,1,0,0.0,0.0,0.0,3520,0
4292,6019002701,Fresno,0,1,0,0.0,0.0,0.0,4673,0
4293,6019002702,Fresno,0,1,0,0.0,0.0,0.0,5882,0
4294,6019002800,Fresno,0,1,0,0.0,0.0,0.0,5205,0
4295,6019002903,Fresno,0,1,0,0.0,0.0,0.0,4329,0
4296,6019002904,Fresno,0,1,0,0.0,0.0,0.0,2897,0
4297,6019002905,Fresno,0,1,0,0.0,0.0,0.0,2889,0
4298,6019002906,Fresno,0,1,0,0.0,0.0,0.0,5520,0
4299,6019003001,Fresno,0,1,0,0.0,0.0,0.0,3175,0
4300,6019003003,Fresno,0,1,0,0.0,0.0,0.0,4154,0
4301,6019003004,Fresno,0,1,0,0.0,0.0,0.0,2301,0
4302,6019003102,Fresno,0,1,0,0.0,0.0,0.0,7048,0
4303,6019003103,Fresno,0,1,0,0.0,0.0,0.0,5708,0
4304,6019003104,Fresno,0,1,0,0.0,0.0,0.0,3810,0
4305,6019003201,Fresno,1,1,0,0.0,0.0,0.0,4398,4398
4306,6019003202,Fresno,0,1,0,0.0,0.0,0.0,5265,0
4307,6019003301,Fresno,0,1,0,0.0,0.0,0.0,3507,0
4308,6019003302,Fresno,0,1,0,0.0,0.0,0.0,4749,0
4309,6019003400,Fresno,0,1,0,0.0,0.0,0.0,4555,0
4310,6019003500,Fresno,0,1,0,0.0,0.0,0.0,5674,0
4311,6019003600,Fresno,0,1,0,0.0,0.0,0.0,4009,0
4312,6019003701,Fresno,0,1,0,0.0,0.0,0.0,3314,0
4313,6019003702,Fresno,0,1,0,0.0,0.0,0.0,4933,0
